Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
promote_aristocrats;Encourage Landowners ;;;;;;;x
ELECTIONSTART_1;The Elections of $COUNTRY$ are starting;;;;;;;x
IS_SUBSTATE_OF;Is a substate;;;;;;;x
IS_NOT_SUBSTATE_OF;Is NOT a substate;;;;;;;x
public_illumination;Public Illumination;;;;;;;x
IS_NOT_IN_A_SPHERE;Not in a sphere of influence.;;;;;;;x
NATIONALIZE_INDUSTRY_EFFECT;Perform Nationalization\n;;;;;;;x
RELEASE;Release 即$WHO$劬 as an independent state.\n;;;;;;;x
modern_central_bank_system_invented;Modern Central Banking System Invented;;;;;;;x
administrative_efficiency_modifier;Administrative Efficiency;;;;;;;x
MODIFIER_ADMINISTRATIVE_EFFICIENCY;Administrative Efficiency;;;;;;;x
in_great_war;In Great War;;;;;;;x
fascist_rebels_title;Fascist;;;;;;;x
fascist_rebels_name;$COUNTRY$ Fascists;;;;;;;x
fascist_rebels_desc;The Black Guard paramilitary organizations are revolutionaries driven by the radical new ideology of fascism. Labouring under the dogmas of violence and mass action, these battle trained revolutionaries will stop at nothing to overthrow old monarchies and young democracies alike, and replace them all with the absolutes of the Leviathan fascist state.;;;;;;;x
fascist_rebels_army;$COUNTRY_ADJ$ Paramilitary;;;;;;;x
north_caucasian;Caucasian Minor;;;;;;;x
botanical_expedition_threatened;Botanical Expedition Threatened;;;;;;;x
participates_in_botanical_expedition;Participates in Botanical Expedition;;;;;;;x
ANY_POP_IN_PROVINCE_STARTS;Any Pop;;;;;;;x
IS_RELIGION;The state religion is;;;;;;;x
early_electrical_telegraph;Early Electrical Telegraph;;;;;;;x
early_electrical_telegraph_desc;The first commercial electrical telegraph was co-developed by Sir William Fothergill Cooke and Charles Wheatstone. This was a five-needle, six-wire system. The cables were originally installed underground in a steel conduit. However, the cables soon began to fail as a result of deteriorating insulation and were replaced with uninsulated wires on poles. As an interim measure, a two-needle system was used with three of the remaining working underground wires, which despite using only two needles had a greater number of codes.;;;;;;;x
telegraph;Telegraph;;;;;;;x
REMOVE_MONEY_EFFECT;Lose 刪$VALUE$?.\n;;;;;;;x
MONEY_EFFECT;Funds 刪$VALUE$?.\n;;;;;;;x
proletarian_dictatorship_ruler;Chairman;;;;;;;x
presidential_dictatorship_ruler;President;;;;;;;x
fascist_dictatorship_ruler;Supreme Leader;;;;;;;x
absolute_monarchy_ruler;King;;;;;;;x
prussian_constitutionalism_ruler;King;;;;;;;x
hms_government_ruler;King;;;;;;;x
democracy_ruler;President;;;;;;;x
artillery_production_desc;The Industrial Revolution of the 19th century affected practically all areas of human endeavour, and the production of artillery was no exception. What had previously been a lengthy process of cast molding bronze cannons would -- in the hands of luminaries of the industry, such as Alfred Krupp or Hiram Maxim -- become an industrialized and exact science.;;;;;;;x
serfdom_not_abolished;Serfdom not abolished;;;;;;;x
communist_gov;Communist Regime;;;;;;;x
absolute_monarchy_gov;Absolute Monarchy;;;;;;;x
semi_constitutional_monarchy_gov;Semi-Constitutional Monarchy;;;;;;;x
constitutional_monarchy_gov;Constitutional Monarchy;;;;;;;x
democracy_gov;Democracy;;;;;;;x
presidential_dictatorship_gov;Presidential Dictatorship;;;;;;;x
fascist_gov;Fascist Regime;;;;;;;x
serfs;Serfs;;;;;;;x
TRIGGER_STATE;State;;;;;;;x
piston_steam_engine;Piston Steam Engine;;;;;;;x
high_pressure_steam_engine;High-Pressure Steam Engine;;;;;;;x
compound_steam_engines;Compound Steam Engine;;;;;;;x
nv_autocracy;Autocracy;;;;;;;x
nv_tradition;Tradition;;;;;;;x
nv_productivity;Productivity;;;;;;;x
nv_diplomacy;Diplomacy;;;;;;;x
nv_education;Education;;;;;;;x
CANAL_5;Dardanelles Strait;;;;;;;x
CANAL_4;Bosphorus Strait;;;;;;;x
MODIFIER_LAND_ATTACK;Land Unit Attack;;;;;;;x
MODIFIER_NAVAL_ATTACK;Naval Unit Attack;;;;;;;x
MODIFIER_LAND_DEFENSE;Land Unit Defense;;;;;;;x
MODIFIER_NAVAL_DEFENSE;Naval Unit Defense;;;;;;;x
PV_CLERGY_LIT_PROVIDES;Intellectuals provinces: $VAL$;;;;;;;x
PV_CLERGY_LIT_NUM;$NUM$ of your population are Intellectuals (Optimal $OPT$): $VAL$;;;;;;;x
PV_CLERGY_LIT_DESC1;$NUM$ of your population in $LOC$ are Intellectuals.;;;;;;;x
POP_CON_CLERGY;Intellectuals;;;;;;;x
clergymen;Intellectuals;;;;;;;x
promote_clergymen;Encourage Intellectuals;;;;;;;x
land_attack_modifier;Land Unit Attack Modifier;;;;;;;x
BUDGET_TAX_RICH;Taxes (Upper Class);;;;;;;x
BUDGET_TAX_MIDDLE;Taxes (Middle Class);;;;;;;x
BUDGET_TAX_POOR;Taxes (Lower Class);;;;;;;x
NATIONAL_BANK;National Bank;;;;;;;x
immigration_focus_desc;Migrants 即$VAL$劬% more likely to choose this state. This focus makes immigrants more likely to settle in this state, it doesn't make more likely for them to choose our country.;;;;;;;x
not_AI;Not AI;;;;;;;x
harassment_l;Harassed Parties;;;;;;;x
public_meetings;Public Meetings;;;;;;;x
public_meetings_l;Public Meetings;;;;;;;x
yes_meeting;Meetings Allowed;;;;;;;x
yes_meeting_desc;Public meetings and rallies are allowed.;;;;;;;x
no_meeting;Meetings Not Allowed;;;;;;;x
no_meeting_desc;Public meetings are prohibited.;;;;;;;x
residency_desc;This party supports politics to limit citizenship and political rights of minorities and immigrants.;;;;;;;x
limited_citizenship_desc;This party supports politics to limit citizenship and political rights to people of the same cultural group of this nation.;;;;;;;x
full_citizenship_desc;This party supports that every vote is equal.;;;;;;;x
movement_censored_press;Campaign for more Press Freedom;;;;;;;x
germ_theory;Germ Theory and Experimental Pathology;;;;;;;x
germ_theory_desc;The germ theory of disease states that some diseases are caused by microorganisms. These small organisms, too small to see without magnification, invade humans, animals, and other living hosts. Their growth and reproduction within their hosts can cause a disease. The germ theory was proposed in the mid-16th century and gained widespread credence when substantiated by scientific discoveries of the 17th through the late 19th century. It supplanted earlier explanations for disease, such as Galen's miasma theory.;;;;;;;x
prussian_constitutionalism;Semi-Constitutional Monarchy;;;;;;;x
hms_government;Constitutional Monarchy;;;;;;;x
market_structure;Market Structure;;;;;;;x
former_sphere_leader;Former Sphere Leader;;;;;;;x
cisplatina_is_ours;Cisplatina is Ours;;;;;;;x
anti__rationalism;Anti - Rationalism;;;;;;;x
time_saving_measures;Time-Saving Measures;;;;;;;x
time_saving_measures_desc;Time-Saving Measures;;;;;;;x
secularized_desc;Religion is not explicitly part of state policy, but the state tips its hat to traditional religious values.;;;;;;;x
THE_CAPITAL_IS;The Capital Is;;;;;;;x
post_colonial_country;Post-Colonial Nation;;;;;;;x
eugen_von_bohm_bawerk;Eugen von Bohm-Bawerk;;;;;;;x
eugen_von_bohm_bawerk_desc;Bohm-Bawerk's career as a scholar was an intermittent one. The most significant span of scholarly activity was his years at the University of Innsbruck (1881-1889). It was during the 1880s that he first published two of the three volumes of his magnum opus, Capital and Interest. His later years were dominated by his duties as the Austrian Minister of Finance, a position he held, though not continuously, throughout the 1890s and beyond-and for which he is fittingly honored by having his likeness on Austria's one-hundred schilling note. After serving in this capacity and assuming other governmental duties, he returned to teaching in 1904. With a chair at the University of Vienna, he became a colleague of Wieser, successor to the retired Menger. Students who passed through the university during the last decade of Bohm-Bawerk's career (and life: he died in 1914) included Joseph Schumpeter and Ludwig von Mises.;;;;;;;x
leon_walras;Leon Walras;;;;;;;x
leon_walras_desc;The French economist Leon Walras (pronounced 'Valrasse') has been hailed by Joseph Schumpeter as 'the greatest of all economists'. Walras was one of the three leaders of the Marginalist Revolution, even though his greatest work, Elements of Pure Economics, was published in 1874, three years after those of William Stanley Jevons and Carl Menger. Nonetheless, alone among the three revolutionaries, Leon Walras set forth the new 'marginalist' or 'Neoclassical' theory in a formal general equilibrium setting.   Thus, he endowed it with the multi-market considerations Jevons had largely avoided and the mathematical precision Menger had eschewed. Leon Walras is widely and rightfully regarded as the father of general equilibrium theory.;;;;;;;x
johann_heinrich_von_thunen;Johann Heinrich von Thunen;;;;;;;x
johann_heinrich_von_thunen_desc;Johann Heinrich von Thunen was a North German landowner from the Mecklenburg area. Although educated at Gottingen, he spent most of his life managing his rural estate, Tellow.  In the first volume of his treatise, The Isolated State (1826), he laid down the first serious treatment of spatial economics, connecting with the theory of rent.  His second volume (1850) developed the essence of the marginal productivity theory of distribution in a mathematically precise way, thereby making one of the most important Proto-Marginalists of the era. Nearing his death, he asked that his famous equation for the marginal product of labor, or natural wage, be carved into his tombstone.;;;;;;;x
separatist_rebels_title;Patriot;;;;;;;x
separatist_rebels_name;$CULTURE$ Patriots;;;;;;;x
separatist_rebels_desc;Patriot rebels dream of unification with their cultural kin under a free banner, and any province they gain control of will eventually defect to a neighbouring country of their culture.;;;;;;;x
separatist_rebels_army;$CULTURE$ Patriots;;;;;;;x
afro_caribeno;Afro Latino;;;;;;;x
NOT_STRONGER_ARMY_THAN;Does not have a stronger military than ;;;;;;;x
beiyang_faction;Beiyang Faction;;;;;;;x
kuomintang_faction;Kuomintang Faction;;;;;;;x
neutral_faction;Part of no Faction;;;;;;;x
communist_faction;Communist Faction;;;;;;;x
unemployment_subsidies;Unemployment;;;;;;;x
safety_regulations;Safety Regulations;;;;;;;x
EVTNAME34608;Child Labour Law Passed;;;;;;;x
EVTDESC34608;Following Britain's lead, in $YEAR$ Prussia, under the influence of some religious and social figures, passed a law strictly regulating the amount of child labour that was possible during the year.  According to the new legislation, the Prussian government will lay down restrictions on child labor, with the following main points: children under the age of nine are banned from factory labor, children needed to have had at least three years of schooling before working, and children under the age of sixteen could work no more than ten hours per day. Other provisions included mandated rest times and a total ban on night work for children.;;;;;;;x
EVTOPTA34608;Those poor children!;;;;;;;x
EVTOPTB34608;This isn't really necessary. Revoke the law.;;;;;;;x
EVTNAME3700;Chimney Sweepers;;;;;;;x
EVTDESC3700;'A young boy arose from the inside of a chimney and gently sat down on the roof. His face and clothes were blackened by the soot from the chimney and showed that this was not the first chimney he had swept this day. Tired, he climbed down the roof and trotted off after receiving a penny from the house matron.' \n \n The hard work that the city's young chimney sweepers perform has outraged many, and a committee has been formed to tackle the rough working conditions.;;;;;;;x
EVTOPTA3700;We should consider legislation to end this.;;;;;;;x
EVTOPTB3700;Hard work is the foundation of a good moral character.;;;;;;;x
EVTNAME370000002;Long Work Hours;;;;;;;x
EVTDESC370000002;'The factories extend their flanks of fouler brick one after another, bare, with shutterless windows, like economical and colossal prisons... and inside, lit by gas-jets and deafened by the uproar of their own labour, toil thousands of workmen, penned in, regimented, hands active, feet motionless, all day and every day, mechanically serving their machines...' \n The hard work that the city's workers perform has outraged many, and a committee has been formed to tackle the rough working conditions.;;;;;;;x
EVTOPTA370000002;We should consider legislation to change this.;;;;;;;x
EVTOPTB370000002;Hard work is the foundation of a good moral character.;;;;;;;x
no_schools;No School System;;;;;;;x
low_schools;Basic School System;;;;;;;x
acceptable_schools;Acceptable School System;;;;;;;x
good_schools;Good School System;;;;;;;x
no_schools_l;No School System;;;;;;;x
low_schools_l;Basic School System;;;;;;;x
acceptable_schools_l;Acceptable School System;;;;;;;x
good_schools_l;Good School System;;;;;;;x
no_schools_desc;No public Schools.;;;;;;;x
low_schools_desc;Public Schools are uncommon.;;;;;;;x
acceptable_schools_desc;Public Schools are common.;;;;;;;x
good_schools_desc;There are really a lot of Public Schools.;;;;;;;x
womens_suffrage_movement;Women's Suffrage Movement;;;;;;;x
arabic;Arabic;;;;;;;x
jewish_cultures;Jewish Cultures;;;;;;;x
socialist_rebels_title;Militant Socialist;;;;;;;x
socialist_rebels_name;Militant Socialists;;;;;;;x
socialist_rebels_desc;In a democracy, militant socialists will seek to enforce a socialist government. In any other country, they will seek to establish a democracy with a socialist government.;;;;;;;x
socialist_rebels_army;Militant Socialists;;;;;;;x
liberal_rebels_desc;In an absolute monarchy, Jacobins will seek to impose a constitutional monarchy. Otherwise, Jacobins will strive to create a democratic government with a liberal ideology and a focus on political reform.;;;;;;;x
RANK_INDUSTRY_D;Industry score is a measure of your level of industrialization. It is a combination of the number of employed craftsmen and clerks, divided by 2500, and the value of your foreign investment.;;;;;;;x
carlist_rebels_name;Bourbon Rebels;;;;;;;x
