Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
mine_cutting_machines_desc;The introduction of electricity to mining at the turn of the century permitted the development of new machines that could cut into or along mineral seams. These machines facilitated the extraction of resources by miners. Cutting machines later became sophisticated enough to displace much of the extraction work itself, formerly done by hand mining.;;;;;;;x
artficial_nitrates;Artificial Nitrates;;;;;;;x
artficial_nitrates_desc;Our understanding of chemistry has led to the development of artificial nitrates, reducing our dependency on naturally-extracted nitrates in sulphur production.;;;;;;;x
minie_ball;Minie Ball;;;;;;;x
minie_ball_desc;The Minie ball is a conical-shaped bullet made of iron and soft lead. It was developed in 1849 by French army captain Claude-Etienne Minie based on the work of Henri-Gustave Delvigne. The Minie bullet solved the problem of designing ammunition for the new muzzle-loaded rifles. The bullet expanded to fit the tight rifling grooves when fired, allowing for a greater muzzle velocity and range of accuracy. The greater speed and weight of the Minie ball meant wounds were more severe and required more amputations as the bullets would tear straight through and shatter muscles, tendons, and bones;;;;;;;x
barbed_wire;Barbed Wire;;;;;;;x
barbed_wire_desc;Barbed Wire was a late-nineteenth century American invention, used originally to keep herds of cattle fenced in. Barbed Wire became integrated with the trench systems of World War One as it was relatively easy to string up and often survived artillery bombardments and machine gun fire. The sharp barbs caused injury to attacking infantry. Emplacing rows of barbed wire in front of the trench line gave the machine gunners and field batteries time to decimate an attack while it was stuck cutting the wire.;;;;;;;x
concrete_pillboxes;Concrete Pillboxes;;;;;;;x
concrete_pillboxes_desc;These were strongpoints along trench systems often dug into the ground, and serving as a protected emplacement for defending machine guns, riflemen and/or light artillery. The reinforced structure provided protection from grenades and mortar shells as well as the weather.;;;;;;;x
quick_firing_field_guns;Quick-Firing Field Guns;;;;;;;x
quick_firing_field_guns_desc;Quick-Firing Field Guns are breech-loaded artillery pieces that combine several characteristics to produce a high rate of fire. Buffer mechanisms and self-contained ammunition limited and then eliminated recoil of the barrel. Innovations in breech technology allowed for rapid reloading of the gun. One of an interrupted-screw or sliding-block system sealed the breech to conserve firing velocity. One of the most successful quick-firing designs was the French 'Canon de 75 modele 1897.' This 75mm piece could fire fifteen rounds per minute of high-explosive and shrapnel, devastating attacking infantry. Other nations quickly copied the technology.;;;;;;;x
indirect_fire_techniques;Indirect Fire Techniques;;;;;;;x
indirect_fire_techniques_desc;Indirect fire involves aiming and firing artillery projectiles on targets not in a direct line of sight. The degree of accuracy achieved is dependent on calculations of the azimuth (an angular measurement of the target point relative to the reference point) and firing elevation of the gun.  The first practical manual was written in 1882 by a Russian officer, KG Guk. Guk described how to fix aiming points for firing arcs using geometry. The lack of a device to measure azimuth was solved in 1890 when Germany introduced the lining-plane. The lining-plane was mounted in-line with the bore and enabled the measurement of large angles. The effectiveness of indirect fire increased greatly with actual battlefield experience in the First World War. The introduction of airborne spotters in balloons and aircraft allowed for gun crews to correct their firing calculations during battles.;;;;;;;x
penicillin;Penicillin;;;;;;;x
penicillin_desc;Antibiotics derived from Penicillium fungi, they became significant because they were the first drugs effective against many serious diseases such as syphilis and staphylococcus infections.;;;;;;;x
florence_nightingale;Florence Nightingale;;;;;;;x
florence_nightingale_desc;Florence Nightingale was a celebrated English nurse, writer and statistician. A Christian universalist, Nightingale believed that God had called her to be a nurse. She came to prominence for her pioneering work in nursing during the Crimean War, where she tended to wounded soldiers. She was dubbed 'The Lady with the Lamp' after her habit of making rounds at night.;;;;;;;x
military_psychology;Military Psychology;;;;;;;x
military_psychology_desc;Military psychology is the research, design and application of psychological theories and experimentation data towards understanding, predicting and countering behaviours either in friendly or enemy forces or civilian populations that may be undesirable, threatening or potentially dangerous to the conduct of military operations. Military psychology is applied towards counseling and treatment of stress and fatigue of military personnel or military families as well as treatment of psychological trauma suffered as a result of military operations.;;;;;;;x
torpedo_tactics;Torpedo Tactics;;;;;;;x
torpedo_tactics_desc;Cruisers and torpedo boats are now equipped with torpedos. Making the best use of this new weapon requires us to re-think the tactics we use.;;;;;;;x
torpedo_training_school;Torpedo Training School;;;;;;;x
torpedo_training_school_desc;As the use of the torpedo grew, it became necessary to have officers and men who knew the weapon in detail. So navies set up Torpedo Training Schools to produce specialists in this weapon.;;;;;;;x
torpedo_night_training;Torpedo Night Training;;;;;;;x
torpedo_night_training_desc;The advent of quick-firing guns meant it was difficult for a torpedo boat or destroyer to get close enough to a battleship to fire a torpedo. However, at night, a torpedo flotilla could approach battleships unawares. Night training makes torpedo craft more lethal.;;;;;;;x
heater_torpedo;Heater Torpedo;;;;;;;x
heater_torpedo_desc;The first torpedoes were powered by compressed air. However, we have now discovered a way to use the air to ignite kerosene fuel. This makes our torpedos faster and longer-ranged.;;;;;;;x
compressed_oxygen_torpedo;Compressed Oxygen Torpedo;;;;;;;x
compressed_oxygen_torpedo_desc;A torpedo fuelled with compressed oxygen, like the Japanese Long Lance", has even greater range and speed.";;;;;;;x
cruiser_gun_casemates;Cruiser Gun Casemates;;;;;;;x
cruiser_gun_casemates_desc;Cruisers tended to have less protection for their gun crews than battleships did. It was impractical to put the guns of a small cruiser in turrets until well into the 20th century. However mounting some guns in a casemate betwen decks provides good protection.;;;;;;;x
harvey_steel_armour;Harvey Steel Armour;;;;;;;x
harvey_steel_armour_desc;The 'Harvey process' produced case-hardened armour, which was more difficult to penetrate. 7.75in of Harvey steel provided the same protection as  12in of regular steel.;;;;;;;x
krupp_steel_armour;Krupp Cemented Steel;;;;;;;x
krupp_steel_armour_desc;Krupp Cemented Steel uses a 'gas cementing' process to produce thick steel armour with a very tough face. This 'KC' Steel became the standard for battleships in the 20th century. It waas twice as effective against armour-piercing shells as plain steel plate.;;;;;;;x
gunnery_training_school;Gunnery Training School;;;;;;;x
gunnery_training_school_desc;As gunnery became an increasingly scientific subject, navies set up specialist Gunnery Schools to train crews in how to handle their weapons.;;;;;;;x
13in_main_battery;13.5-in Main Battery;;;;;;;x
13in_main_battery_desc;Our dreadnoughts are now equipped with 13.5-inch main guns, rather than 12-inch guns. This gives them more firepower.;;;;;;;x
8in_secondary_guns;8-inch Secondary Guns;;;;;;;x
8in_secondary_guns_desc;Pre-dreadnought battleships adopted heavier and heavier secondary guns in accordance with the hail of fire" principle. The same guns served as the main armament for armoured cruisers.";;;;;;;x
9in_secondary_guns;9.2-inch Secondary Guns;;;;;;;x
9in_secondary_guns_desc;Pre-dreadnought battleships adopted heavier and heavier secondary guns in accordance with the hail of fire" principle. The same guns served as the main armament for armoured cruisers..";;;;;;;x
salvo_firing;Salvo Firing;;;;;;;x
salvo_firing_desc;To judge the range of an enemy ship and calculate a firing solution, our ships now use salvo firing": they fire a salvo of three to five shells, wait to see the splashes, and adjust accordingly. Once we know we have the enemy ship 'straddled' we open fire with all guns.";;;;;;;x
ap_capped_shell;Armour Piercing Shell;;;;;;;x
ap_capped_shell_desc;We now use carefully-designed armour-piercing shells, with a cemented steel point and a high-explosive filling. This is more effective against modern armour.;;;;;;;x
aero_ap_shell;Aerodynamic Armour Piercing Capped Shell;;;;;;;x
aero_ap_shell_desc;Research shows that putting a cap of soft metal over the point of an armour-piercing shell makes it more effective. However, this makes the shell less aerodynamic. So on top of that cap we now put another light steel cap to preserve the aerodynamics of the shell. This all means our battleships have unprecedented armour-piercing power at very long ranges.;;;;;;;x
steam_auxiliaries;Steam Auxiliaries;;;;;;;x
steam_auxiliaries_desc;The first steam ships in the navies of the 19th Century were not warships but tugs, dredgers and despatch ships. By freeing sailing ships from constraints of tide and wind, these auxiliary ships make our fleets faster and more flexible.;;;;;;;x
triple_expansion_engine;Triple-Expansion Steam Engine;;;;;;;x
triple_expansion_engine_desc;A Triple-Expansion Steam Engine divides the work of expanding the charge of steam by feeding it through three cylinders of increasing diameter. This served to lessen the magnitude of the heating and cooling process on the engine, a major source of inefficiency. Triple-Expansion engines were more efficient and generated increased speed for the new steel warships.;;;;;;;x
quadruple_expansion;Quadruple-Expansion Steam Engines;;;;;;;x
quadruple_expansion_desc;Adding yet another expansion chamber to a triple-expansion steam engine gave another marginal increase in power and efficiency to steam engines.;;;;;;;x
geared_turbine_propulsion;Geared Turbine Propulsion;;;;;;;x
geared_turbine_propulsion_desc;Geared turbines are more fuel-efficient, though more expensive, than regular turbines. The first capital ship to feature all-turbine propulsion was HMS Dreadnought.;;;;;;;x
levee_en_masse;Levee en Masse;;;;;;;x
levee_en_masse_desc;This was a term coined during the French Revolution to describe the mass conscription of able-bodied men in the defense of France. Mass mobilisation was not a new idea in historical terms, but the Levee was a modern application of the Enlightenment idea of the national citizen replacing that of the royal subject. The Levee heralded the dramatic expansion of armies in the nineenth and twentieth centuries.;;;;;;;x
railroad_mobilisation_timetables;Railroad Mobilisation Timetables;;;;;;;x
railroad_mobilisation_timetables_desc;These were precise plans for using the national railroad system to mobilize a country's reserves of fighting men at designated places according to schedule.;;;;;;;x
improved_railroad_mobilisation_timetables;Improved Railroad Mobilisation Timetables;;;;;;;x
improved_railroad_mobilisation_timetables_desc;These were precise plans for using the national railroad system to mobilize a country's reserves of fighting men at designated places according to schedule.;;;;;;;x
non_interventionism;Non-Interventionism;;;;;;;x
non_interventionism_desc;Some nations chose to recuse themselves from the conflicts of the various Imperial Powers, and sought instead to maintain a reserve of manpower rather than large standing armies, which were found to be expensive for peacetime needs.;;;;;;;x
total_war_mobilisation;Total War Mobilisation;;;;;;;x
total_war_mobilisation_desc;The slaughter of the Great War and the endless demand for more men and more munitions had forced governments to mobilize the resources of the state as never before. Government intervention in the economy occured on a scale not yet seen in the Industrial Age. The Powers, expecting the next war to be a repeat of the first, trained ever greater numbers of the population as reservists. The economy would be placed on a total war" footing in anticipation of demands upon private industry for the war effort, even though less men would be available to work in the factories.";;;;;;;x
indigenous_garrisoning;Indigenous Garrisoning;;;;;;;x
indigenous_garrisoning_desc;The advent of advanced weaponry, firepower far greater than that possessed by most uncivilized peoples, has made it possible for small but well-armed garrisons to maintain order in colonial holdings-- even with native populations in excess of a thousand-to-one.;;;;;;;x
social_democracy;Social Democracy;;;;;;;x
social_democracy_desc;Democratic Socialism grew out of the revolutionary Socialist movement in the late Nineteenth Century. Some socialists remained revolutionary, and advocated the end of Market Capitalism in favor of complete state control of capital and the means of production. Social Democrats instead advocated the Social Welfare or 'Mixed Economy' state. In this version of Social Democracy, certain key services and industries might be nationalized, and the state would provide many social services and programs. However, market forces would continue to function. Political Parties advocating socialist policies, including the SPD in Germany and Labour in Brtain became powerful in the parliaments.;;;;;;;x
marxism_leninism;Marxism-Leninism;;;;;;;x
marxism_leninism_desc;Marxism-Leninism was a further development of the Marxist theory described by Marx and Engels. As the name attests, it was originally propounded by Vladimir Ilyich Lenin. Lenin espoused the concept of the Vanguard Party. Marxist-Leninists rejected Democratic Socialism's peaceful, parliamentary path to socialism. They argued instead argued for immediate and violent revolution. Lenin wrote 'What is to Be Done?' in 1903, in which he described how a dedicated core of revolutionaries could take over in nations where a large, educated proletariat did not already exist. In 1917, Lenin launched a revolution in Russia with a mix of soldier, worker, and peasant support, where a collection of 'Soviets' unde the leadership of Lenin's revolutionary vanguard usurped and then replaced the functions of the traditional state authorities. Marxism-Leninism never realized the utopian withering away of the state as Marx had envisioned. The revolutionary Dictatorship of the Proletariat became a dominant social class of its own. Membership in the Communist Party meant a standard of living  and power above that of the 'proletariat' whom the revolution had been proclaimed for.;;;;;;;x
national_socialism;National Socialism;;;;;;;x
national_socialism_desc;National Socialism was an extreme form of the ideology of Fascism, which grew out of global instability after the Great War. National Socialists started with the basic tenets of Fascism, including the Leadership Principle, the Police State, a mass movement, the suppression of Democratic institutions and the subordination of industry and labour to the state. They added ideas derived from social-Darwinism, Eugenics, and Ultranationalist thinkers. This produced a highly toxic and perverted ideology that promised to make the national community or 'Volk' healthy, strong, and dominant. Along with traditional racism towards non-whites, members of minority religions, Eastern European cultures, and especially the Jews were to be forcibly deported, encouraged to emigrate, sterilized, or simply exterminated.'Racial Science' determined them to be inferior not only socially and culturally, but also biologically. National Socialist or 'Nazi' movements primarily sprung up in 'Western' states in the first half of the Twentieth Century, though Japan developed its own theories of race akin to the Nordic 'Aryan' superman based on the 'Yamato' Culture. Communism was the great ideological enemy of the National Socialists;;;;;;;x
the_one_party_state;The One Party State;;;;;;;x
the_one_party_state_desc;Politically, while a varying amount of factionalism and competition for power and ideas could be (and WAS) tolerated behind closed doors, there could be no organized opposition in public, to the Party, or to the 'Revolution,' or the 'Movement,' depending on the Fascist or Communist usage. In practice this meant various measures of popular indoctrination, legal or violent repression of the political opposition, and varying levels of persecution against non-party social and religious groups.;;;;;;;x
totalitarianism;Totalitarianism;;;;;;;x
totalitarianism_desc;The suppression of the basic institutions and rights of a democratic society became one of the first goals of Fascist and Communist states. Parliaments were abolished or made rubber stamps for state decrees and programs. Elections and Plebiscites (if held at all) were no longer secret-ballot: any citizens who opposed were virtually forced to vote the party line, or face punishment in prison or even in Gulags/Concentration Camps. The Press was censored, or more often became another state organ for the dissemination of propaganda extolling the regime's virtues and demonizing its enemies. Freedom of expression in academia, in the world of culture and in the public sphere was curtailed. Professors, scientists and professionals were willingly or unwillingly conscripted to serve the state's priorities. Many intellectuals became emigres and moved to other democratic nations, because to stay and refuse to serve meant incarceration or death.;;;;;;;x
the_leadership_principle;The Leadership Principle;;;;;;;x
the_leadership_principle_desc;Fascism rejected assumptions that all were born with the ability to be leaders through popular revolution or election to democratic office. The 'Leadership Principle' affirmed that the state would be led by a group of individuals who were 'gifted to rule.' This introduced an appointed hierarchy in civil society which resembled that of the military. An Italian essay on the 'Doctrine of Fascism' stated: 'the conception of the State is all-embracing;;;;;;;x
ultranationalism_n_the_volk;Ultranationalism and The Volk;;;;;;;x
ultranationalism_n_the_volk_desc;Ultranationalism encouraged a form of collectivism that unlike Marxism, emphasized national unity through ethnicity or 'race.' Fascists believed in a state free of class struggle, National organizations were formed for the various economic classes, who all worked for the benefit of the nation. This was known as Corporatism. National Socialist variants rejected definitions based on mere national 'feeling' or 'myth.' Their definitions of belonging were based on the lines of racial protectionism or racial supremacy;;;;;;;x
collectivisation;Collectivisation;;;;;;;x
collectivisation_desc;Marxist doctrine emphasized the 'dictatorship of the proletariat' whereby the workers would take control of the means of the production and ulimately own their own factories and farms in a utopian socialist vision of collectivism. The architects of Communist state ideology were inevitably unable to deliver this utopian vision. What resulted instead was a dramatic expansion of state economic planning and central control over all industries and industrial production. Housing and infrastructure projects also became state-owned and directed. Heavy industry was to be emphasized above consumer goods. Private ownership of land was largely ended, and early attempts at land redistribution became massive collectivization projects whereby huge farms were organized in a factory-like manner. As with factories, delivery of raw materials and production quotas were set by central planning agencies. In all of these areas, the inherent problems of deficiencies and impossible targets came to the fore.;;;;;;;x
the_classless_society;The Classless Society;;;;;;;x
the_classless_society_desc;The coming to power of Communist movements usually meant that the 'intelligentsia' - academics, the political opposition, businessmen, aristocrats and large landowners, even army officers - were purged, driven into exile, or killed as being opposed to the revolution. The Communist state promoted the idea of the classless society, where everyone was a comrade in the service of the State. Organized religion and ethnic nationalism were often brutally suppressed, because they could provide foci for anti-regime activities and armed resistance. The armed forces were not only often deprived of leadership in purges, but traditional military symbols that inspired the army were removed in favour of empty Marxist slogans.;;;;;;;x
apache_raiders;Apache Raiders;;;;;;;x
generalised_debt_default;Debt Default;;;;;;;x
debt_default_to;Debt Defaulted To;;;;;;;x
STRONGER_ARMY_THAN;has a stronger army than;;;;;;;x
bardo_treaty_title;Enforce the Bardo Treaty;;;;;;;x
bardo_treaty_desc;On May 12,1881, the reigning Bey of Tunisia signed the Treaty of Kasser Said, known also as the Bardo Treaty, which acknowledged Tunisia to be a French protectorate. This marked the effective end of Tunisian independence.;;;;;;;x
form_new_guinea_company_title;Form Deutsche Neuguinea-Kompagnie;;;;;;;x
form_new_guinea_company_desc;Our commerce and trade in the East Indies has been expanding steadily since the unification of Germany. German businessmen are expanding their commercial activities on the Northeast coast of the island of New Guinea. A company has been formed in Berlin to establish commercial plantations on the island. If we support the formation of this chartered colonial company, we could gain a valuable colony and compete with British interests in the South Pacific.;;;;;;;x
return_to_athens_title;Return to Athens;;;;;;;x
return_to_athens_desc;We have recaptured Athens and thus we may restore it as the capital of Greece.;;;;;;;x
greece_capital_change_title;Move to Constantinople!;;;;;;;x
greece_capital_change_desc;In the aftermath of the great victory over the hated Turks, we have recovered the holy city of Constantinople. Those who support the Megali Idea suggest that we should move our capital from Athens;;;;;;;x
claim_the_adriatic_title;Claim the Adriatic;;;;;;;x
claim_the_adriatic_desc;The Adriatic Sea, a region that is historically Italian, is within our grasp and many Italians live in the lands around it to this day. It's time to assert our hegemony on the territory around it, safeguarding the Italians that still live there.;;;;;;;x
shelter_revolutionaries_title;Shelter European Revolutionaries;;;;;;;x
shelter_revolutionaries_desc;Following the failed Hungarian and Polish uprisings of 1848, many of their leaders fled the Austrian Empire and went into exile. Some of them took on Ottoman names and entered the service of the Sultan. Sheltering these revolutionaries will surely damage relations with Austria and Russia, whom regard these military leaders as traitors in need of punishment.;;;;;;;x
ottoman_bank_title;Found Osmanli Bankasi (The Ottoman Bank);;;;;;;x
ottoman_bank_desc;In 1856 the Ottoman Bank was founded with the collaboration of The United Kingdom and France. In 1863, the bank would be placed under total Ottoman control and renamed the Imperial Ottoman Bank. Via the bank the Ottoman state would begin to raise loans to invest in various reforms through the sale of state bonds to European investors. The bank functioned as a central bank in the last decades of the Ottoman Empire, assuming control of the Debt Administration after 1875.;;;;;;;x
ottoman_bank;Osmanli Bankasi;;;;;;;x
desc_ottoman_bank;The Ottoman Bank is securing lower-cost capital for our nation and helping to manage our finances.;;;;;;;x
restore_istanbul_title;Restore Istanbul;;;;;;;x
restore_istanbul_desc;We have driven the Greeks out of our rightful capital! 'Constantinople' is Turkish once more and thus it must remain. We shall restore the glory of Istanbul for the prestige of our empire!;;;;;;;x
pursue_unification_title;Pursue Romanian Unification;;;;;;;x
pursue_unification_desc;Nationalist sentiment continues to grow in the Danubian Principalities, especially following the Liberal Agitation across Europe in the 1830s and 1840s. The reigning Domnitor (Prince) of Moldavia, Grigore Alexandru Ghica, decided to back the unionist campaign. Following his suicide in 1857, The new Minister of War, Alexandru Ioan Cuza was nominated by the unionist Partida Nationala for the upcoming Divan elections. He and the Partida Nationala would campaign in both Principalties. The Powers of Europe were approached for support. Some were supportive of the Romanian cause. Others opposed it outright.;;;;;;;x
support_unification_title;Support Romanian Unification?;;;;;;;x
support_unification_desc;A significant movment for the Unification of the Danubian Principalities has arisen. This is a significant political development. Alexandru Ioan Cuza of Moldavia is campaigning to become the Prince of both, following which he will surely create a united Romanian state. Seven Powers in Europe have significant interest in this matter, and each must declare their position. Should a majority of the Powers support the Unification Movement, the Wallachians will surely vote for Cuza and his National Party.;;;;;;;x
unite_the_principalities_title;Unite the Principalities;;;;;;;x
unite_the_principalities_desc;Alexandru Ioan Cuza and the Partida Nationala, representing the pro-unification forces in both Principalities,win the vote decisively in Moldavia. After a majority of the Powers of Europe supported him, the divided electors in Wallachia switched their votes to Cuza as well. With the switch of support in Bucaresti, he became Domnitor (Prince) Alexandru Ioan I of both Principalities. Thus, a united Romania was born!;;;;;;;x
alexandru_ioan_cuza;Alexandru Ioan Cuza;;;;;;;x
desc_alexandru_ioan_cuza;Born into the ranks of the Boyar aristocracy of Moldavia, Cuza supported the Liberal Revolution of 1848 and became a political exile for a time. As the new Prince of Romania, he advocates reform and modernisation, However, he faces significant Conservative opposition from within and the machinations of the European Powers from without.;;;;;;;x
soviet_cities_title;Proclaim Soviet Cities;;;;;;;x
soviet_cities_desc;After the Russian Revolution, the ruling Bolsheviks renamed several Russian cities, notably to recognize early leaders and intellectuals in the Communist Party or simply to remove names tied to the old Tsarist era.;;;;;;;x
restore_russian_cities_title;Restore Russian Cities;;;;;;;x
restore_russian_cities_desc;With the end of Communist rule, we have the opportunity to reclaim our past heritage and restore the traditional names to our cities!;;;;;;;x
milyutin_army_reform_title;Milyutin's Army Reforms;;;;;;;x
milyutin_army_reform_desc;A graduate of the Nicholas Military Academy in 1836, Dmitry Milyutin served in the Caucasus and later a lecturer at the Military Academy. Tsar Alexander II appointed Milyutin to be the Minister of War in 1861. Analyzing the causes of Russia's defeat in the Crimean War, Milyutin proposed a series of reforms to improve the quality and provisioning of forces, and including the idea of conscription as the recruiting base for the forces.;;;;;;;x
dmitry_alekseyevich_milyutin;Dmitry Alekseyevich Milyutin;;;;;;;x
desc_dmitry_alekseyevich_milyutin;As the Minister of War, Count Dmitry Milyutin is reforming our army following its recent state of weakness.;;;;;;;x
ukrainian_breadbasket;Ukrainian Breadbasket;;;;;;;x
desc_ukrainian_breadbasket;A region fast becoming the breadbasket" of the empire, Our Ukrainian governates are experiencing significant increases in the birthrate of their populations!";;;;;;;x
big_ukrainian_breadbasket;Ukrainian Breadbasket;;;;;;;x
desc_big_ukrainian_breadbasket;A region fast becoming the breadbasket" of the empire, Our Ukrainian governates are experiencing significant increases in the birthrate of their populations!";;;;;;;x
call_berne_conference_title;Call Berne Conference;;;;;;;x
call_berne_conference_desc;The system of bilateral agreements governing the exchange of mail between countries has grown too complex to manage the growth of international trade and commerce. A German postal official, Heinrich von Stephan has invited us to call a conference in Berne in order to establish an international postal union.;;;;;;;x
sign_the_berne_treaty_title;Sign the Berne Treaty;;;;;;;x
sign_the_berne_treaty_desc;As early as 1863, the United States had organized a conference on the idea of an international treaty on posts. One of the biggest proponents came to be Heinrich von Stephan, Prussian and later German Minister for Posts (pictured above) under Bismarck. In 1874, the Government of Switzerland hosted an international conference at Berne where an agreement was signed in October to establish the General Postal Union. The treaty came into effect in July of 1875, and the number of signatories steadily increased after it was renamed the Universal Postal union in 1878. The UPU was designed to standardize mailing rates, facilitate transit of foreign mail, and establish the authority of each nation over all postal revenues generated within its borders.;;;;;;;x
universal_postal_union;Universal Postal Union;;;;;;;x
universal_postal_union_desc;We have signed the Berne Treaty and joined the Universal Postal Union. Our nation is now benefitting from a uniform framework for the reciprocal exchange of mail around the world.;;;;;;;x
intervene_in_lagos_title;Intervene in Lagos;;;;;;;x
intervene_in_lagos_desc;Lagos was a major hub of the African slave trade in the first half of the Nineteenth Century. A British naval expedition was despatched in 1851 to suppress the slave trade. The local Oba (King) of Lagos, Kosoko was replaced with a more acceptable one. By 1853 a full diplomatic Consul had been installed in Lagos. Prolonged civil war between Kosoko and supporters of his successors led to a second naval expeditio in 1861. Lagos was declared a protectorate, under the full jurisdiction of British law.;;;;;;;x
equatoria_expedition_title;Launch Equatoria Expedition;;;;;;;x
equatoria_expedition_desc;The Khedive of Egypt, Isma'il I commissioned an expedition to explore the Equatoria region south of the Sudan, and to organize a new Egyptian province there. A British explorer and engineer named Samuel White Baker who had led an expedition down the Nile in 1865 was contracted by the Khedive to lead the Egyptian forces and to be the first Governor-General of the new territory..;;;;;;;x
conquest_of_darfur_title;Begin Conquest of Darfur;;;;;;;x
conquest_of_darfur_desc;An expansionist Khedive, Isma'il I moved to incorporate the territory of Darfur into the Egyptian Sudan in 1874.;;;;;;;x
appoint_lin_zexu_title;Appoint Lin Zexu;;;;;;;x
appoint_lin_zexu_desc;Lin Zexu was a governor who administered Central China. He was famous for his effective prohibition of the sale and smoking of opium in those provinces. Lin Zexu was considered for the task of removing the offensive opium trade from the shores of China. Lin Zexu believed in taking a hard-line and harsh stance with opium dealers, and harassed Western traders into stopping their harmful trade. Despite the fact that Lin Zexu was renowned for his integrity, most of the Chinese court expected even Lin Zexu to have his price.;;;;;;;x
establish_beiyang_fleet_title;Establish the Beiyang Fleet;;;;;;;x
establish_beiyang_fleet_desc;The Beiyang Fleet was first established in 1871. It languished as a weak force for a decade however until Viceroy Li Hongzhang decided to invest considerable resources. Modern battleships and cruisers were to be ordered. The first vessels were contracted from the AG Vulcan shipyard in Stettin, Germany.;;;;;;;x
revive_mesopotamian_claims_title;Revive Mesopotamian Claims;;;;;;;x
revive_mesopotamian_claims_desc;Mesopotamia (Iraq) has been under Ottoman rule since the Treaty of Zuhab (1639). Successive Persian attempts to regain control in the Eighteenth Century ended in stalemate. However, the political and military situation has changed in our favour. Modernisation of our country has proceeded rapidly, while our Ottoman neighbours have become embroiled in European conflicts and seen their military weakened. Is this the time to reverse our territorial losses and re-assert our claims to Mesopotamia?.;;;;;;;x
establish_shinto_worship_bureau_title;Establish Shinto Worship Bureau;;;;;;;x
establish_shinto_worship_bureau_desc;The Meiji Government established the Shinto Worship Bureau in 1868 to oversee religious practice and separate the Shinto from Buddhism under the state. It was followed in 1872 by the Office of Shinto Worship to centralize worship practices. All Shinto priests became employees of the state.;;;;;;;x
enact_meiji_constitution1_title;Enact a Prussian-style Constitution for Japan?;;;;;;;x
enact_meiji_constitution1_desc;In the 1870s and 80s people dissatisfied with the pace of reform in Meiji Japan demanded great political participation. Under the direction of Ito Hirobumi, the Meiji oligarchs sent missions to study the various constitutions in the West to find a model suitable for Japan. The ruling Genro favoured a a more conservative, Prussian-style constitution, with more power in Imperial hands. However, alternatives such as the American, British, and French systems were explored as well.;;;;;;;x
enact_meiji_constitution2_title;Enact a British-style Constitution for Japan?;;;;;;;x
enact_meiji_constitution2_desc;In the 1870s and 80s people dissatisfied with the pace of reform in Meiji Japan demanded great political participation. Under the direction of Ito Hirobumi, the Meiji oligarchs sent missions to study the various constitutions in the West to find a model suitable for Japan. The ruling Genro favoured a a more conservative, Prussian-style constitution, with more power in Imperial hands. However, alternatives such as the American, British, and French systems were explored as well.;;;;;;;x
enact_meiji_constitution3_title;Enact an American-style Constitution for Japan?;;;;;;;x
enact_meiji_constitution3_desc;In the 1870s and 80s people dissatisfied with the pace of reform in Meiji Japan demanded great political participation. Under the direction of Ito Hirobumi, the Meiji oligarchs sent missions to study the various constitutions in the West to find a model suitable for Japan. The ruling Genro favoured a a more conservative, Prussian-style constitution, with more power in Imperial hands. However, alternatives such as the American, British, and French systems were explored as well.;;;;;;;x
test_title;THE GREAT REGENCY;;;;;;;x
test_desc;THEY WILL PAY THEY WILL PAY THEY WILL PAY THEY WILL PAY THEY WILL PAY THEY WILL PAY THEY WILL PAY THEY WILL PAY THEY WILL PAY THEY WILL PAY;;;;;;;x
confederate_leaders_title;Gain Confederate Leaders;;;;;;;x
confederate_leaders_desc;The South had provided many of the general officers of the pre-war United States Army. With their secession from the Union, many officers chose allegiance to their respective States when they seceded from the Union. They resigned their commissions to head south. Perhaps the most notable was Robert E. Lee, former superintendent of West Point. Offered field command of the U.S. Army after Fort Sumter fell, he declined and instead followed his beloved Virginia into the Confederacy.;;;;;;;x
expedition_to_palmyra_title;Expedition to Palmyra;;;;;;;x
expedition_to_palmyra_desc;Kamehameha IV commissioned Hawaiian-American Captain Zenas Bent and his partner Johnson Beswick Wilkinson to undertake an expedition to uninhabited Palmyra Atoll. The atoll was formally annexed to the Kingdom of Hawaii on April 15, 1862. Bent and Wilkinson obtained joint ownership of the island. The atoll later became part of the United States under the same Act that annexed the Hawaiian Islands in 1898.;;;;;;;x
hawaiian_constitution_title;Hawaiian Constitution;;;;;;;x
hawaiian_constitution_desc;'God hath created all men free and equal, and endowed them with certain inalienable rights: among which are life and liberty, the right of acquiring, possessing and protecting property, and of pursuing and obtaining safety and happiness.' Kamehameha III proclaimed a constution for Hawaii on June 14, 1852, completing the transformation of the Island Kingdom into a parliamentary monarchy..;;;;;;;x
latin_monetary_union_FRA_title;Join Latin Monetary Union;;;;;;;x
latin_monetary_union_FRA_desc;In 1865, the Latin Monetary Union was formed by France, Belgium, Switzerland and Italy. Greece joined in 1868. The Union standardized the size, weight, denomination, and silver and gold content of the coins of member countries and it also favoured free trade. From then on, the currency of a member country was also valid in another member country.;;;;;;;x
latin_monetary_union_SWI_title;Join Latin Monetary Union;;;;;;;x
